word_id,french,article,english,phonetic,week_introduced,topic,status,high_frequency,appears_in_reading,appears_in_writing,example_french,example_english,notes
W1295,repondre a,,to answer / respond to,listen and repeat,18,indirect verb,active,yes,yes,yes,Je reponds a Madame Dupont.,I answer Madame Dupont.,current support; Week 18 cumulative practice item 20
W1296,ecrire a,,to write to,listen and repeat,18,indirect verb,active,yes,yes,yes,J ecris a la clinique.,I write to the clinic.,current support; Week 18 cumulative practice item 21
W1297,telephoner a,,to phone,listen and repeat,18,indirect verb,active,yes,yes,yes,Je telephone au medecin.,I phone the doctor.,current support; Week 18 cumulative practice item 22
W1298,je vais,,I am going to,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Je vais appeler la clinique.,I am going to call the clinic.,recent review; Week 18 cumulative practice item 23
W1299,je voudrais,,I would like,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Je voudrais prendre rendez-vous.,I would like to make an appointment.,recent review; Week 18 cumulative practice item 24
W1300,tu vas,,you are going to,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Tu vas prendre le bus.,You are going to take the bus.,recent review; Week 18 cumulative practice item 25
W1301,pourriez-vous,,could you,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Pourriez-vous repeter ?,Could you repeat?,recent review; Week 18 cumulative practice item 26
W1302,il va / elle va,,he/she is going to,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Elle va reviser au cafe.,She is going to review at the cafe.,recent review; Week 18 cumulative practice item 27
W1303,est-ce que je pourrais,,could I,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Est-ce que je pourrais venir demain ?,Could I come tomorrow?,recent review; Week 18 cumulative practice item 28
W1304,nous allons,,we are going to,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Nous allons etudier demain.,We are going to study tomorrow.,recent review; Week 18 cumulative practice item 29
W1305,j'aimerais,,I would like,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,J'aimerais parler a la receptionniste.,I would like to speak to the receptionist.,recent review; Week 18 cumulative practice item 30
W1306,demain,,tomorrow,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"Demain, je vais rester a la maison.","Tomorrow, I am going to stay at home.",recent review; Week 18 cumulative practice item 31
W1307,s il vous plait,,please,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,"Repetez, s il vous plait.","Repeat, please.",recent review; Week 18 cumulative practice item 32
W1308,la semaine prochaine,,next week,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"La semaine prochaine, je vais travailler.","Next week, I am going to work.",recent review; Week 18 cumulative practice item 33
W1309,merci beaucoup,,thank you very much,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Merci beaucoup pour votre aide.,Thank you very much for your help.,recent review; Week 18 cumulative practice item 34
W1310,lundi prochain,,next Monday,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"Lundi prochain, je vais en classe.","Next Monday, I am going to class.",recent review; Week 18 cumulative practice item 35
W1311,bien sur,,of course,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,"Bien sur, je peux aider.","Of course, I can help.",recent review; Week 18 cumulative practice item 36
W1312,ce soir,,this evening,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"Ce soir, je vais reviser.","This evening, I am going to review.",recent review; Week 18 cumulative practice item 37
W1313,excusez-moi,,excuse me,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,"Excusez-moi, je suis en retard.","Excuse me, I am late.",recent review; Week 18 cumulative practice item 38
W1314,plus tard,,later,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"Plus tard, je vais ecrire une note.","Later, I am going to write a note.",recent review; Week 18 cumulative practice item 39
W1315,repeter,,to repeat,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Pourriez-vous repeter ?,Could you repeat?,recent review; Week 18 cumulative practice item 40
W1316,bientot,,soon,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,"Bientot, ca va mieux.","Soon, it is going better.",recent review; Week 18 cumulative practice item 41
W1317,changer,,to change,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Je voudrais changer le rendez-vous.,I would like to change the appointment.,recent review; Week 18 cumulative practice item 42
W1318,un projet,,project / plan,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Alex a un petit projet.,Alex has a small project.,recent review; Week 18 cumulative practice item 43
W1319,confirmer,,to confirm,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Je voudrais confirmer l heure.,I would like to confirm the time.,recent review; Week 18 cumulative practice item 44
W1320,un objectif,,goal,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Mon objectif est clair.,My goal is clear.,recent review; Week 18 cumulative practice item 45
W1321,donner,,to give,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Pourriez-vous donner l adresse ?,Could you give the address?,recent review; Week 18 cumulative practice item 46
W1322,prendre rendez-vous,,to make an appointment,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Je vais prendre rendez-vous.,I am going to make an appointment.,recent review; Week 18 cumulative practice item 47
W1323,envoyer,,to send,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Je vais envoyer un message.,I am going to send a message.,recent review; Week 18 cumulative practice item 48
W1324,confirmer,,to confirm,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Je vais confirmer le rendez-vous.,I am going to confirm the appointment.,recent review; Week 18 cumulative practice item 49
W1325,recevoir,,to receive,listen and repeat,18,recent review from Week 17,active,yes,yes,yes,Je voudrais recevoir une note.,I would like to receive a note.,recent review; Week 18 cumulative practice item 50
W1326,annuler,,to cancel,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Je dois annuler le rendez-vous.,I must cancel the appointment.,recent review; Week 18 cumulative practice item 51
W1327,arriver,,to arrive,listen and repeat,18,recent review from Week 16,active,yes,yes,yes,Je vais arriver a huit heures.,I am going to arrive at eight o clock.,recent review; Week 18 cumulative practice item 52
W1328,bonjour,,hello / good day,bohn-ZHOOR,18,older review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",older review; Week 18 cumulative practice item 53
W1329,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",18,older review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,older review; Week 18 cumulative practice item 54
W1330,un,,a / an masculine,listen and repeat,18,older review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,older review; Week 18 cumulative practice item 55
W1331,petit / petite,,small,listen and repeat,18,older review from Week 4,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,older review; Week 18 cumulative practice item 56
W1332,mon,,my masculine,listen and repeat,18,older review from Week 5,active,yes,yes,yes,Mon livre est sur le bureau.,My book is on the desk.,older review; Week 18 cumulative practice item 57
W1333,je voudrais,,I would like,listen and repeat,18,older review from Week 6,active,yes,yes,yes,"Je voudrais du cafe, s il vous plait.","I would like some coffee, please.",older review; Week 18 cumulative practice item 58
W1334,est-ce que,,question marker,listen and repeat,18,older review from Week 7,active,yes,yes,yes,Est-ce que vous voulez une chemise ?,Do you want a shirt?,older review; Week 18 cumulative practice item 59
W1335,il y a,,there is / there are,listen and repeat,18,older review from Week 8,active,yes,yes,yes,Il y a une banque pres du cafe.,There is a bank near the cafe.,older review; Week 18 cumulative practice item 60
W1336,je me leve,,I get up,listen and repeat,18,older review from Week 9,active,yes,yes,yes,Je me leve a sept heures.,I get up at seven o clock.,older review; Week 18 cumulative practice item 61
W1337,il pleut,,it is raining,listen and repeat,18,older review from Week 10,active,yes,yes,yes,"Aujourd'hui, il pleut.","Today, it is raining.",older review; Week 18 cumulative practice item 62
W1338,je travaille,,I work,listen and repeat,18,older review from Week 11,active,yes,yes,yes,Je travaille au bureau.,I work at the office.,older review; Week 18 cumulative practice item 63
W1339,j'ai parle,,I spoke,listen and repeat,18,older review from Week 12,active,yes,yes,yes,"Hier, j'ai parle avec Samira.","Yesterday, I spoke with Samira.",older review; Week 18 cumulative practice item 64
W1340,avant,,before / in the past,listen and repeat,18,older review from Week 13,active,yes,yes,yes,"Avant, j'habitais pres du parc.","Before, I lived near the park.",older review; Week 18 cumulative practice item 65
W1341,il faut,,it is necessary / one must,listen and repeat,18,older review from Week 14,active,yes,yes,yes,Il faut boire de l'eau.,It is necessary to drink water.,older review; Week 18 cumulative practice item 66
W1342,je pense que,,I think that,listen and repeat,18,older review from Week 15,active,yes,yes,yes,Je pense que la lecon est utile.,I think the lesson is useful.,older review; Week 18 cumulative practice item 67
W1343,salut,,hi / bye,sah-LUU,18,older review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",older review; Week 18 cumulative practice item 68
W1344,j'ai,,I have,zhay,18,older review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,older review; Week 18 cumulative practice item 69
W1345,une,,a / an feminine,listen and repeat,18,older review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,older review; Week 18 cumulative practice item 70
W1346,grand / grande,,big / tall,listen and repeat,18,older review from Week 4,active,yes,yes,yes,Le bureau est grand.,The desk is big.,older review; Week 18 cumulative practice item 71
W1347,ma,,my feminine,listen and repeat,18,older review from Week 5,active,yes,yes,yes,Ma lampe est jaune.,My lamp is yellow.,older review; Week 18 cumulative practice item 72
W1348,du,,some masculine,listen and repeat,18,older review from Week 6,active,yes,yes,yes,Alex prend du pain.,Alex takes some bread.,older review; Week 18 cumulative practice item 73
W1349,qu est-ce que,,what,listen and repeat,18,older review from Week 7,active,yes,yes,yes,Qu est-ce que tu prends ?,What are you taking?,older review; Week 18 cumulative practice item 74
W1350,a gauche,,on the left,listen and repeat,18,older review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,older review; Week 18 cumulative practice item 75
W1351,qui,,who / that,listen and repeat,19,relative pronoun,active,yes,yes,yes,La note qui aide Alex est courte.,The note that helps Alex is short.,new; Week 19 cumulative practice item 1
W1352,que,,that / which,listen and repeat,19,relative pronoun,active,yes,yes,yes,La note que je lis est claire.,The note that I read is clear.,new; Week 19 cumulative practice item 2
W1353,dont,,whose / of which / that about,listen and repeat,19,relative pronoun,active,yes,yes,yes,Le rendez-vous dont je parle est demain.,The appointment that I am talking about is tomorrow.,new; Week 19 cumulative practice item 3
W1354,qui est,,that is / who is,listen and repeat,19,relative chunk,active,yes,yes,yes,Le cafe qui est pres du parc est calme.,The cafe that is near the park is calm.,new; Week 19 cumulative practice item 4
W1355,que je lis,,that I read,listen and repeat,19,relative chunk,active,yes,yes,yes,La note que je lis est utile.,The note that I read is useful.,new; Week 19 cumulative practice item 5
W1356,que je prends,,that I take,listen and repeat,19,relative chunk,active,yes,yes,yes,Le bus que je prends est en retard.,The bus that I take is late.,new; Week 19 cumulative practice item 6
W1357,dont je parle,,that I talk about,listen and repeat,19,relative chunk,active,yes,yes,yes,La clinique dont je parle est pres du parc.,The clinic that I talk about is near the park.,new; Week 19 cumulative practice item 7
W1358,une personne,,person,listen and repeat,19,description,active,yes,yes,yes,Samira est une personne calme.,Samira is a calm person.,new; Week 19 cumulative practice item 8
